t,euler_y,exact_y,error
2.8999999999999977,-0.33735694732457994,-0.33834280793959903,0.0009858606150190963
2.9499999999999975,-0.36903700821583046,-0.3694699248444957,0.0004329166286652364
2.9999999999999973,-0.39967026795496163,-0.39954271008635556,0.00012755786860607632
3.049999999999997,-0.4291863793872358,-0.42849237895774,0.0006940004294958002
3.099999999999997,-0.45751747664482706,-0.4562526427232139,0.00126483392161314
3.149999999999997,-0.4845983603262497,-0.48275988948572357,0.0018384708405261296
3.1999999999999966,-0.5103666752335043,-0.5079533576219817,0.0024133176115226362
3.2499999999999964,-0.5347630802615667,-0.5317753013894646,0.0029877788721021092
3.2999999999999963,-0.5577314100525157,-0.5541711483254349,0.0035602617270807935
3.349999999999996,-0.5792188280453332,-0.5750896480772428,0.0041291799680903685
3.399999999999996,-0.5991759705721633,-0.5944830123229816,0.0046929582491817
3.4499999999999957,-0.6175570816725282,-0.6123070454623315,0.005250036210196707
3.4999999999999956,-0.6343201383186171,-0.6285212657790475,0.005798872539569566
3.5499999999999954,-0.6494269657672261,-0.643089016798997,0.006337948968229146
3.599999999999995,-0.6628433427771787,-0.6559775685908522,0.006865774186326501
3.649999999999995,-0.6745390964550272,-0.66715820878044,0.007380887674587222
3.699999999999995,-0.6844881865164728,-0.67660632307428,0.007881863442192771
3.7499999999999947,-0.6926687787761697,-0.684301465112947,0.008367313663222742
3.7999999999999945,-0.6990633077043394,-0.6902274155004846,0.008835892203854834
3.8499999999999943,-0.7036585279148435,-0.6943722298821486,0.009286298032694873
3.899999999999994,-0.7064455544759769,-0.6967282759691547,0.009717278506822247
3.949999999999994,-0.7074198919621852,-0.6972922594358164,0.010127632526368835
3.999999999999994,-0.7065814521921016,-0.6960652386414032,0.010516213550698317
4.049999999999994,-0.7039345606256773,-0.6930526281561383,0.010881932469538946
4.099999999999993,-0.6994879514206723,-0.6882641910979598,0.01122376032271255
4.149999999999993,-0.6932547511763024,-0.6817140203138743,0.011540730862428128
4.199999999999993,-0.6852524514193453,-0.6734205084669062,0.011831942952439167
4.249999999999993,-0.6755028699154133,-0.6634063071166901,0.012096562798723176
4.299999999999993,-0.6640321009153326,-0.6516982749086165,0.012333826006716064
4.3499999999999925,-0.6508704544735651,-0.6383274150130527,0.012543039460512384
4.399999999999992,-0.6360523850022938,-0.623328801982436,0.012723583019857765
4.449999999999992,-0.6196164092511004,-0.6067414982199375,0.012874911031162894
4.499999999999992,-0.6016050139280271,-0.5886084602788202,0.012996553649206932
4.549999999999992,-0.5820645532031652,-0.5689764352365385,0.013088117966626678
4.599999999999992,-0.5610451363606916,-0.5478958474119463,0.013149288948745341
4.6499999999999915,-0.5386005058894102,-0.5254206757176679,0.01317983017174229
4.699999999999991,-0.5147879063252897,-0.5016083219626521,0.013179584362637553
4.749999999999991,-0.4896679441821702,-0.476519470442145,0.013148473740025202
4.799999999999991,-0.4633044393286633,-0.4502179391736919,0.01308650015497137
4.849999999999991,-0.43576426819025826,-0.4227705231582951,0.012993745031963155
4.899999999999991,-0.40711719917570044,-0.3942468300654219,0.012870369110278557
4.94999999999999,-0.37743572074578713,-0.3647191087591645,0.012716611986622606
4.99999999999999,-0.3467948625607757,-0.3342620711004194,0.012532791460356296
